starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 00:22:15 2017	1499484135	0	237	237	237
Sat Jul 08 00:22:26 2017	1499484146	0	238	238	237
Sat Jul 08 00:22:16 2017	1499484136	0	238	238	237
Sat Jul 08 00:22:24 2017	1499484144	0	238	238	238
Sat Jul 08 00:22:27 2017	1499484147	0	239	239	239
Sat Jul 08 00:22:14 2017	1499484134	0	239	239	239
Sat Jul 08 00:22:17 2017	1499484137	0	239	239	239
Sat Jul 08 00:22:15 2017	1499484135	0	240	240	240
Sat Jul 08 00:22:15 2017	1499484135	0	240	240	240
Sat Jul 08 00:22:18 2017	1499484138	0	242	242	241
Sat Jul 08 00:22:16 2017	1499484136	0	243	243	242
Sat Jul 08 00:22:23 2017	1499484143	0	243	243	242
Sat Jul 08 00:22:17 2017	1499484137	0	243	243	243
Sat Jul 08 00:22:24 2017	1499484144	0	243	243	243
Sat Jul 08 00:22:22 2017	1499484142	0	244	244	243
Sat Jul 08 00:22:16 2017	1499484136	0	244	244	244
Sat Jul 08 00:22:13 2017	1499484133	0	245	245	244
Sat Jul 08 00:22:23 2017	1499484143	0	245	245	244
Sat Jul 08 00:22:22 2017	1499484142	0	246	246	246
Sat Jul 08 00:22:24 2017	1499484144	0	246	246	246
Sat Jul 08 00:22:27 2017	1499484147	0	246	246	246
Sat Jul 08 00:22:25 2017	1499484145	0	251	251	251
Sat Jul 08 00:22:18 2017	1499484138	0	252	252	252
Sat Jul 08 00:22:14 2017	1499484134	0	254	254	254
Sat Jul 08 00:22:27 2017	1499484147	0	255	255	254
Sat Jul 08 00:22:28 2017	1499484148	0	265	265	265
Sat Jul 08 00:22:18 2017	1499484138	0	267	267	267
Sat Jul 08 00:22:18 2017	1499484138	0	268	268	268
Sat Jul 08 00:22:22 2017	1499484142	0	268	269	268
Sat Jul 08 00:22:13 2017	1499484133	0	269	269	268
Sat Jul 08 00:22:22 2017	1499484142	0	269	269	268
Sat Jul 08 00:22:19 2017	1499484139	0	269	269	268
Sat Jul 08 00:22:29 2017	1499484149	0	269	269	269
Sat Jul 08 00:22:14 2017	1499484134	0	271	271	270
Sat Jul 08 00:22:21 2017	1499484141	0	272	272	271
Sat Jul 08 00:22:13 2017	1499484133	0	272	272	271
Sat Jul 08 00:22:26 2017	1499484146	0	272	272	272
Sat Jul 08 00:22:28 2017	1499484148	0	274	274	274
Sat Jul 08 00:22:19 2017	1499484139	0	275	275	275
Sat Jul 08 00:22:28 2017	1499484148	0	276	276	276
Sat Jul 08 00:22:20 2017	1499484140	0	277	277	277
Sat Jul 08 00:22:29 2017	1499484149	0	277	277	277
Sat Jul 08 00:22:23 2017	1499484143	0	278	278	277
Sat Jul 08 00:22:19 2017	1499484139	0	279	279	279
Sat Jul 08 00:22:14 2017	1499484134	0	280	280	279
Sat Jul 08 00:22:26 2017	1499484146	0	280	280	280
Sat Jul 08 00:22:25 2017	1499484145	0	280	280	280
Sat Jul 08 00:22:20 2017	1499484140	0	281	281	280
Sat Jul 08 00:22:21 2017	1499484141	0	283	283	283
Sat Jul 08 00:22:21 2017	1499484141	0	285	285	285
Sat Jul 08 00:22:14 2017	1499484134	0	288	288	287
Sat Jul 08 00:22:20 2017	1499484140	0	291	291	290
Sat Jul 08 00:22:26 2017	1499484146	0	291	291	291
Sat Jul 08 00:22:27 2017	1499484147	0	294	294	294
Sat Jul 08 00:22:24 2017	1499484144	0	294	294	294
Sat Jul 08 00:22:23 2017	1499484143	0	294	294	294
Sat Jul 08 00:22:28 2017	1499484148	0	296	296	295
Sat Jul 08 00:22:26 2017	1499484146	0	296	296	296
Sat Jul 08 00:22:18 2017	1499484138	0	298	298	297
Sat Jul 08 00:22:20 2017	1499484140	0	298	298	297
Sat Jul 08 00:22:28 2017	1499484148	0	298	298	298
Sat Jul 08 00:22:22 2017	1499484142	0	298	298	298
Sat Jul 08 00:22:21 2017	1499484141	0	299	299	298
Sat Jul 08 00:22:14 2017	1499484134	0	300	300	300
Sat Jul 08 00:22:17 2017	1499484137	0	300	300	300
Sat Jul 08 00:22:18 2017	1499484138	0	301	301	301
Sat Jul 08 00:22:13 2017	1499484133	0	301	301	301
Sat Jul 08 00:22:22 2017	1499484142	0	302	302	302
Sat Jul 08 00:22:18 2017	1499484138	0	303	303	302
Sat Jul 08 00:22:18 2017	1499484138	0	303	303	303
Sat Jul 08 00:22:29 2017	1499484149	0	303	303	303
Sat Jul 08 00:22:19 2017	1499484139	0	304	304	303
Sat Jul 08 00:22:28 2017	1499484148	0	304	304	303
Sat Jul 08 00:22:20 2017	1499484140	0	304	304	304
Sat Jul 08 00:22:16 2017	1499484136	0	305	305	304
Sat Jul 08 00:22:25 2017	1499484145	0	305	305	304
Sat Jul 08 00:22:16 2017	1499484136	0	306	306	305
Sat Jul 08 00:22:22 2017	1499484142	0	306	306	305
Sat Jul 08 00:22:22 2017	1499484142	0	306	306	306
Sat Jul 08 00:22:27 2017	1499484147	0	306	306	306
Sat Jul 08 00:22:17 2017	1499484137	0	307	307	307
Sat Jul 08 00:22:27 2017	1499484147	0	308	308	307
Sat Jul 08 00:22:19 2017	1499484139	0	308	308	307
Sat Jul 08 00:22:15 2017	1499484135	0	308	308	307
Sat Jul 08 00:22:19 2017	1499484139	0	308	308	307
Sat Jul 08 00:22:15 2017	1499484135	0	308	308	307
Sat Jul 08 00:22:26 2017	1499484146	0	308	308	308
Sat Jul 08 00:22:17 2017	1499484137	0	309	309	309
Sat Jul 08 00:22:15 2017	1499484135	0	309	309	309
Sat Jul 08 00:22:18 2017	1499484138	0	310	310	309
Sat Jul 08 00:22:24 2017	1499484144	0	310	310	310
Sat Jul 08 00:22:21 2017	1499484141	0	312	312	312
Sat Jul 08 00:22:24 2017	1499484144	0	313	313	313
Sat Jul 08 00:22:17 2017	1499484137	0	319	319	318
Sat Jul 08 00:22:20 2017	1499484140	0	321	321	320
Sat Jul 08 00:22:14 2017	1499484134	0	322	322	322
Sat Jul 08 00:22:23 2017	1499484143	0	323	323	322
Sat Jul 08 00:22:26 2017	1499484146	0	323	323	323
Sat Jul 08 00:22:21 2017	1499484141	0	323	323	323
Sat Jul 08 00:22:28 2017	1499484148	0	326	326	326
Sat Jul 08 00:22:18 2017	1499484138	0	326	327	326
Sat Jul 08 00:22:22 2017	1499484142	0	327	327	326
Sat Jul 08 00:22:25 2017	1499484145	0	328	328	328
Sat Jul 08 00:22:25 2017	1499484145	0	329	329	329
Sat Jul 08 00:22:17 2017	1499484137	0	329	329	329
Sat Jul 08 00:22:13 2017	1499484133	0	329	329	329
Sat Jul 08 00:22:14 2017	1499484134	0	329	329	329
Sat Jul 08 00:22:20 2017	1499484140	0	329	329	329
Sat Jul 08 00:22:24 2017	1499484144	0	330	330	329
Sat Jul 08 00:22:19 2017	1499484139	0	330	330	330
Sat Jul 08 00:22:18 2017	1499484138	0	331	331	330
Sat Jul 08 00:22:27 2017	1499484147	0	332	332	331
Sat Jul 08 00:22:13 2017	1499484133	0	332	332	332
Sat Jul 08 00:22:16 2017	1499484136	0	332	332	332
Sat Jul 08 00:22:22 2017	1499484142	0	333	333	332
Sat Jul 08 00:22:26 2017	1499484146	0	334	334	333
Sat Jul 08 00:22:28 2017	1499484148	0	334	334	333
Sat Jul 08 00:22:28 2017	1499484148	0	334	334	334
Sat Jul 08 00:22:25 2017	1499484145	0	334	334	334
Sat Jul 08 00:22:29 2017	1499484149	0	335	335	334
Sat Jul 08 00:22:17 2017	1499484137	0	335	335	334
Sat Jul 08 00:22:19 2017	1499484139	0	336	336	335
Sat Jul 08 00:22:22 2017	1499484142	0	336	336	336
Sat Jul 08 00:22:22 2017	1499484142	0	337	337	336
Sat Jul 08 00:22:21 2017	1499484141	0	337	337	337
Sat Jul 08 00:22:21 2017	1499484141	0	339	339	339
Sat Jul 08 00:22:21 2017	1499484141	0	339	339	339
Sat Jul 08 00:22:25 2017	1499484145	0	339	340	339
Sat Jul 08 00:22:15 2017	1499484135	0	340	340	339
Sat Jul 08 00:22:14 2017	1499484134	0	340	340	340
Sat Jul 08 00:22:20 2017	1499484140	0	340	340	340
Sat Jul 08 00:22:15 2017	1499484135	0	340	340	340
Sat Jul 08 00:22:18 2017	1499484138	0	340	341	340
Sat Jul 08 00:22:27 2017	1499484147	0	341	341	341
Sat Jul 08 00:22:23 2017	1499484143	0	341	341	340
Sat Jul 08 00:22:19 2017	1499484139	0	342	342	341
Sat Jul 08 00:22:25 2017	1499484145	0	342	342	341
Sat Jul 08 00:22:26 2017	1499484146	0	342	342	342
Sat Jul 08 00:22:15 2017	1499484135	0	343	343	343
Sat Jul 08 00:22:29 2017	1499484149	0	345	345	345
Sat Jul 08 00:22:23 2017	1499484143	0	345	345	345
Sat Jul 08 00:22:24 2017	1499484144	0	346	346	346
Sat Jul 08 00:22:20 2017	1499484140	0	347	347	346
Sat Jul 08 00:22:23 2017	1499484143	0	347	347	347
Sat Jul 08 00:22:16 2017	1499484136	0	348	348	347
Sat Jul 08 00:22:27 2017	1499484147	0	349	349	349
Sat Jul 08 00:22:14 2017	1499484134	0	352	352	351
Sat Jul 08 00:22:23 2017	1499484143	0	353	353	352
Sat Jul 08 00:22:24 2017	1499484144	0	354	354	354
Sat Jul 08 00:22:28 2017	1499484148	0	354	354	354
Sat Jul 08 00:22:28 2017	1499484148	0	355	355	355
Sat Jul 08 00:22:28 2017	1499484148	0	355	355	355
Sat Jul 08 00:22:26 2017	1499484146	0	356	356	355
Sat Jul 08 00:22:17 2017	1499484137	0	356	356	355
Sat Jul 08 00:22:18 2017	1499484138	0	356	356	356
Sat Jul 08 00:22:18 2017	1499484138	0	356	356	356
Sat Jul 08 00:22:24 2017	1499484144	0	358	358	357
Sat Jul 08 00:22:22 2017	1499484142	0	358	358	358
Sat Jul 08 00:22:13 2017	1499484133	0	359	359	358
Sat Jul 08 00:22:21 2017	1499484141	0	359	359	359
Sat Jul 08 00:22:20 2017	1499484140	0	359	359	359
Sat Jul 08 00:22:14 2017	1499484134	0	359	360	359
Sat Jul 08 00:22:22 2017	1499484142	0	359	360	359
Sat Jul 08 00:22:18 2017	1499484138	0	360	360	360
Sat Jul 08 00:22:22 2017	1499484142	0	360	360	360
Sat Jul 08 00:22:19 2017	1499484139	0	360	360	360
Sat Jul 08 00:22:21 2017	1499484141	0	360	361	360
Sat Jul 08 00:22:29 2017	1499484149	0	361	361	361
Sat Jul 08 00:22:13 2017	1499484133	0	361	362	361
Sat Jul 08 00:22:18 2017	1499484138	0	362	362	361
Sat Jul 08 00:22:28 2017	1499484148	0	362	362	362
Sat Jul 08 00:22:29 2017	1499484149	0	362	362	362
Sat Jul 08 00:22:28 2017	1499484148	0	363	363	362
Sat Jul 08 00:22:22 2017	1499484142	0	363	363	363
Sat Jul 08 00:22:22 2017	1499484142	0	364	364	363
Sat Jul 08 00:22:17 2017	1499484137	0	364	364	363
Sat Jul 08 00:22:26 2017	1499484146	0	365	365	364
Sat Jul 08 00:22:13 2017	1499484133	0	365	365	365
Sat Jul 08 00:22:28 2017	1499484148	0	365	365	365
Sat Jul 08 00:22:20 2017	1499484140	0	365	365	365
Sat Jul 08 00:22:19 2017	1499484139	0	366	366	365
Sat Jul 08 00:22:19 2017	1499484139	0	366	366	366
Sat Jul 08 00:22:16 2017	1499484136	0	366	366	366
Sat Jul 08 00:22:27 2017	1499484147	0	367	367	366
Sat Jul 08 00:22:19 2017	1499484139	0	367	367	366
Sat Jul 08 00:22:20 2017	1499484140	0	367	367	367
Sat Jul 08 00:22:27 2017	1499484147	0	367	367	367
Sat Jul 08 00:22:14 2017	1499484134	0	367	367	367
Sat Jul 08 00:22:23 2017	1499484143	0	367	367	367
Sat Jul 08 00:22:21 2017	1499484141	0	368	368	367
Sat Jul 08 00:22:18 2017	1499484138	0	368	368	367
Sat Jul 08 00:22:27 2017	1499484147	0	369	369	369
Sat Jul 08 00:22:27 2017	1499484147	0	369	369	369
Sat Jul 08 00:22:20 2017	1499484140	0	369	370	369
Sat Jul 08 00:22:27 2017	1499484147	0	370	370	370
Sat Jul 08 00:22:21 2017	1499484141	0	370	370	370
Sat Jul 08 00:22:19 2017	1499484139	0	372	372	371
Sat Jul 08 00:22:16 2017	1499484136	0	372	372	372
Sat Jul 08 00:22:19 2017	1499484139	0	372	372	372
Sat Jul 08 00:22:14 2017	1499484134	0	373	373	372
Sat Jul 08 00:22:26 2017	1499484146	0	373	373	372
Sat Jul 08 00:22:21 2017	1499484141	0	374	374	374
Sat Jul 08 00:22:26 2017	1499484146	0	375	375	374
Sat Jul 08 00:22:15 2017	1499484135	0	375	376	375
Sat Jul 08 00:22:15 2017	1499484135	0	376	376	375
Sat Jul 08 00:22:25 2017	1499484145	0	377	377	376
Sat Jul 08 00:22:15 2017	1499484135	0	378	378	377
Sat Jul 08 00:22:24 2017	1499484144	0	379	379	378
Sat Jul 08 00:22:17 2017	1499484137	0	380	380	379
Sat Jul 08 00:22:26 2017	1499484146	0	380	380	379
Sat Jul 08 00:22:14 2017	1499484134	0	380	380	379
Sat Jul 08 00:22:26 2017	1499484146	0	380	381	380
Sat Jul 08 00:22:16 2017	1499484136	0	381	381	380
Sat Jul 08 00:22:23 2017	1499484143	0	381	381	380
Sat Jul 08 00:22:21 2017	1499484141	0	381	381	380
Sat Jul 08 00:22:23 2017	1499484143	0	381	381	381
Sat Jul 08 00:22:24 2017	1499484144	0	381	381	381
Sat Jul 08 00:22:29 2017	1499484149	0	385	385	384
Sat Jul 08 00:22:20 2017	1499484140	0	385	385	385
Sat Jul 08 00:22:25 2017	1499484145	0	385	385	385
Sat Jul 08 00:22:23 2017	1499484143	0	385	386	385
Sat Jul 08 00:22:20 2017	1499484140	0	386	387	386
Sat Jul 08 00:22:14 2017	1499484134	0	388	388	388
Sat Jul 08 00:22:25 2017	1499484145	0	389	389	389
Sat Jul 08 00:22:20 2017	1499484140	0	389	389	389
Sat Jul 08 00:22:13 2017	1499484133	0	391	391	391
Sat Jul 08 00:22:25 2017	1499484145	0	392	392	392
Sat Jul 08 00:22:25 2017	1499484145	0	393	393	393
Sat Jul 08 00:22:17 2017	1499484137	0	394	394	393
Sat Jul 08 00:22:21 2017	1499484141	0	394	394	394
Sat Jul 08 00:22:20 2017	1499484140	0	395	395	394
Sat Jul 08 00:22:15 2017	1499484135	0	395	395	395
Sat Jul 08 00:22:16 2017	1499484136	0	396	396	396
Sat Jul 08 00:22:24 2017	1499484144	0	396	396	396
Sat Jul 08 00:22:27 2017	1499484147	0	396	396	396
Sat Jul 08 00:22:26 2017	1499484146	0	396	396	396
Sat Jul 08 00:22:17 2017	1499484137	0	396	396	396
Sat Jul 08 00:22:13 2017	1499484133	0	398	398	397
Sat Jul 08 00:22:27 2017	1499484147	0	398	398	398
Sat Jul 08 00:22:27 2017	1499484147	0	398	398	398
Sat Jul 08 00:22:16 2017	1499484136	0	399	399	399
Sat Jul 08 00:22:18 2017	1499484138	0	402	402	401
Sat Jul 08 00:22:15 2017	1499484135	0	405	405	405
Sat Jul 08 00:22:24 2017	1499484144	0	406	407	406
Sat Jul 08 00:22:16 2017	1499484136	0	407	407	407
Sat Jul 08 00:22:25 2017	1499484145	0	408	408	407
Sat Jul 08 00:22:24 2017	1499484144	0	408	408	408
Sat Jul 08 00:22:15 2017	1499484135	0	409	409	408
Sat Jul 08 00:22:14 2017	1499484134	0	410	410	409
Sat Jul 08 00:22:17 2017	1499484137	0	410	410	410
Sat Jul 08 00:22:15 2017	1499484135	0	411	411	411
Sat Jul 08 00:22:15 2017	1499484135	0	411	411	411
Sat Jul 08 00:22:13 2017	1499484133	0	412	412	412
Sat Jul 08 00:22:25 2017	1499484145	0	413	413	412
Sat Jul 08 00:22:14 2017	1499484134	0	413	413	412
Sat Jul 08 00:22:28 2017	1499484148	0	413	413	413
Sat Jul 08 00:22:16 2017	1499484136	0	413	414	413
Sat Jul 08 00:22:15 2017	1499484135	0	414	414	413
Sat Jul 08 00:22:24 2017	1499484144	0	414	414	414
Sat Jul 08 00:22:16 2017	1499484136	0	415	415	414
Sat Jul 08 00:22:18 2017	1499484138	0	416	416	416
Sat Jul 08 00:22:22 2017	1499484142	0	416	416	416
Sat Jul 08 00:22:17 2017	1499484137	0	417	417	416
Sat Jul 08 00:22:18 2017	1499484138	0	419	419	418
Sat Jul 08 00:22:14 2017	1499484134	0	419	419	418
Sat Jul 08 00:22:25 2017	1499484145	0	419	419	419
Sat Jul 08 00:22:22 2017	1499484142	0	420	421	420
Sat Jul 08 00:22:13 2017	1499484133	0	420	421	420
Sat Jul 08 00:22:23 2017	1499484143	0	421	421	421
Sat Jul 08 00:22:23 2017	1499484143	0	421	421	420
Sat Jul 08 00:22:28 2017	1499484148	0	422	422	422
Sat Jul 08 00:22:23 2017	1499484143	0	423	423	423
Sat Jul 08 00:22:28 2017	1499484148	0	423	424	423
Sat Jul 08 00:22:28 2017	1499484148	0	424	424	424
Sat Jul 08 00:22:26 2017	1499484146	0	425	425	424
Sat Jul 08 00:22:21 2017	1499484141	0	425	425	425
Sat Jul 08 00:22:23 2017	1499484143	0	426	426	425
Sat Jul 08 00:22:23 2017	1499484143	0	426	426	426
Sat Jul 08 00:22:26 2017	1499484146	0	427	427	427
Sat Jul 08 00:22:19 2017	1499484139	0	427	427	427
Sat Jul 08 00:22:19 2017	1499484139	0	427	428	427
Sat Jul 08 00:22:22 2017	1499484142	0	429	429	429
Sat Jul 08 00:22:17 2017	1499484137	0	429	429	429
Sat Jul 08 00:22:19 2017	1499484139	0	430	430	429
Sat Jul 08 00:22:20 2017	1499484140	0	430	430	429
Sat Jul 08 00:22:23 2017	1499484143	0	431	431	431
Sat Jul 08 00:22:18 2017	1499484138	0	431	431	431
Sat Jul 08 00:22:26 2017	1499484146	0	432	432	431
Sat Jul 08 00:22:19 2017	1499484139	0	432	432	431
Sat Jul 08 00:22:17 2017	1499484137	0	433	433	432
Sat Jul 08 00:22:26 2017	1499484146	0	434	434	433
Sat Jul 08 00:22:16 2017	1499484136	0	434	434	433
Sat Jul 08 00:22:21 2017	1499484141	0	434	434	434
Sat Jul 08 00:22:29 2017	1499484149	0	436	436	436
Sat Jul 08 00:22:21 2017	1499484141	0	437	437	437
Sat Jul 08 00:22:28 2017	1499484148	0	442	442	442
Sat Jul 08 00:22:18 2017	1499484138	0	444	444	444
Sat Jul 08 00:22:13 2017	1499484133	0	446	446	445
Sat Jul 08 00:22:18 2017	1499484138	0	449	449	448
Sat Jul 08 00:22:25 2017	1499484145	0	449	449	449
Sat Jul 08 00:22:22 2017	1499484142	0	449	450	449
Sat Jul 08 00:22:20 2017	1499484140	0	452	452	451
Sat Jul 08 00:22:28 2017	1499484148	0	452	452	452
Sat Jul 08 00:22:28 2017	1499484148	0	452	452	452
Sat Jul 08 00:22:22 2017	1499484142	0	452	452	452
Sat Jul 08 00:22:28 2017	1499484148	0	453	453	453
Sat Jul 08 00:22:22 2017	1499484142	0	455	455	454
Sat Jul 08 00:22:26 2017	1499484146	0	457	457	457
Sat Jul 08 00:22:20 2017	1499484140	0	457	457	457
Sat Jul 08 00:22:21 2017	1499484141	0	459	459	459
Sat Jul 08 00:22:19 2017	1499484139	0	460	460	459
Sat Jul 08 00:22:19 2017	1499484139	0	460	460	460
Sat Jul 08 00:22:19 2017	1499484139	0	461	461	461
Sat Jul 08 00:22:19 2017	1499484139	0	463	463	462
Sat Jul 08 00:22:27 2017	1499484147	0	463	463	462
Sat Jul 08 00:22:21 2017	1499484141	0	464	464	464
Sat Jul 08 00:22:26 2017	1499484146	0	464	464	464
Sat Jul 08 00:22:25 2017	1499484145	0	465	465	465
Sat Jul 08 00:22:21 2017	1499484141	0	466	466	465
