starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 02:34:02 2017	1499492042	0	15	15	15
Sat Jul 08 02:34:03 2017	1499492043	0	15	15	15
Sat Jul 08 02:34:03 2017	1499492043	0	15	15	15
Sat Jul 08 02:34:03 2017	1499492043	0	15	15	15
Sat Jul 08 02:34:03 2017	1499492043	0	15	15	15
Sat Jul 08 02:34:02 2017	1499492042	0	15	15	15
Sat Jul 08 02:34:02 2017	1499492042	0	15	16	15
Sat Jul 08 02:34:03 2017	1499492043	0	16	16	15
Sat Jul 08 02:34:03 2017	1499492043	0	16	16	15
Sat Jul 08 02:34:02 2017	1499492042	0	16	16	16
Sat Jul 08 02:34:02 2017	1499492042	0	16	16	16
Sat Jul 08 02:34:03 2017	1499492043	0	16	16	16
Sat Jul 08 02:34:03 2017	1499492043	0	16	16	16
Sat Jul 08 02:34:03 2017	1499492043	0	16	16	16
Sat Jul 08 02:34:02 2017	1499492042	0	16	16	16
Sat Jul 08 02:34:02 2017	1499492042	0	16	16	16
Sat Jul 08 02:34:03 2017	1499492043	0	16	16	16
Sat Jul 08 02:34:03 2017	1499492043	0	16	16	16
Sat Jul 08 02:34:02 2017	1499492042	0	16	16	16
Sat Jul 08 02:34:02 2017	1499492042	0	16	16	16
Sat Jul 08 02:34:03 2017	1499492043	0	16	16	16
Sat Jul 08 02:34:03 2017	1499492043	0	16	17	16
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	16
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	16
Sat Jul 08 02:34:02 2017	1499492042	0	17	17	16
Sat Jul 08 02:34:02 2017	1499492042	0	16	17	16
Sat Jul 08 02:34:02 2017	1499492042	0	17	17	16
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	17
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	17
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	17
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	17
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	17
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	17
Sat Jul 08 02:34:02 2017	1499492042	0	17	17	17
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	17
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	17
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	17
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	17
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	17
Sat Jul 08 02:34:03 2017	1499492043	0	17	17	17
Sat Jul 08 02:34:02 2017	1499492042	0	17	17	17
Sat Jul 08 02:34:03 2017	1499492043	0	18	18	17
Sat Jul 08 02:34:02 2017	1499492042	0	18	18	18
Sat Jul 08 02:34:03 2017	1499492043	0	18	18	18
Sat Jul 08 02:34:02 2017	1499492042	0	18	18	18
Sat Jul 08 02:34:02 2017	1499492042	0	18	18	18
Sat Jul 08 02:34:03 2017	1499492043	0	18	18	18
Sat Jul 08 02:34:03 2017	1499492043	0	18	18	18
Sat Jul 08 02:34:02 2017	1499492042	0	18	18	18
Sat Jul 08 02:34:03 2017	1499492043	0	18	18	18
Sat Jul 08 02:34:03 2017	1499492043	0	18	18	18
Sat Jul 08 02:34:03 2017	1499492043	0	18	18	18
Sat Jul 08 02:34:03 2017	1499492043	0	18	18	18
Sat Jul 08 02:34:03 2017	1499492043	0	18	18	18
Sat Jul 08 02:34:02 2017	1499492042	0	18	18	18
Sat Jul 08 02:34:03 2017	1499492043	0	18	18	18
Sat Jul 08 02:34:03 2017	1499492043	0	18	18	18
Sat Jul 08 02:34:03 2017	1499492043	0	18	18	18
Sat Jul 08 02:34:03 2017	1499492043	0	18	19	18
Sat Jul 08 02:34:03 2017	1499492043	0	19	19	18
Sat Jul 08 02:34:02 2017	1499492042	0	19	19	18
Sat Jul 08 02:34:03 2017	1499492043	0	19	19	18
Sat Jul 08 02:34:02 2017	1499492042	0	19	19	18
Sat Jul 08 02:34:03 2017	1499492043	0	19	19	18
Sat Jul 08 02:34:02 2017	1499492042	0	19	19	18
Sat Jul 08 02:34:03 2017	1499492043	0	19	19	19
Sat Jul 08 02:34:03 2017	1499492043	0	19	19	19
Sat Jul 08 02:34:02 2017	1499492042	0	19	19	19
Sat Jul 08 02:34:02 2017	1499492042	0	19	19	19
Sat Jul 08 02:34:02 2017	1499492042	0	19	19	19
Sat Jul 08 02:34:02 2017	1499492042	0	19	19	19
Sat Jul 08 02:34:03 2017	1499492043	0	19	19	19
Sat Jul 08 02:34:02 2017	1499492042	0	19	19	19
Sat Jul 08 02:34:03 2017	1499492043	0	19	19	19
Sat Jul 08 02:34:03 2017	1499492043	0	19	19	19
Sat Jul 08 02:34:03 2017	1499492043	0	19	19	19
Sat Jul 08 02:34:03 2017	1499492043	0	19	19	19
Sat Jul 08 02:34:03 2017	1499492043	0	19	19	19
Sat Jul 08 02:34:03 2017	1499492043	0	19	19	19
Sat Jul 08 02:34:02 2017	1499492042	0	19	19	19
Sat Jul 08 02:34:02 2017	1499492042	0	19	19	19
Sat Jul 08 02:34:03 2017	1499492043	0	19	20	19
Sat Jul 08 02:34:02 2017	1499492042	0	19	20	19
Sat Jul 08 02:34:03 2017	1499492043	0	20	20	20
Sat Jul 08 02:34:03 2017	1499492043	0	20	20	20
Sat Jul 08 02:34:03 2017	1499492043	0	20	20	20
Sat Jul 08 02:34:03 2017	1499492043	0	20	20	20
Sat Jul 08 02:34:03 2017	1499492043	0	20	20	20
Sat Jul 08 02:34:03 2017	1499492043	0	20	20	20
Sat Jul 08 02:34:03 2017	1499492043	0	20	20	20
Sat Jul 08 02:34:03 2017	1499492043	0	20	20	20
Sat Jul 08 02:34:02 2017	1499492042	0	20	20	20
Sat Jul 08 02:34:03 2017	1499492043	0	20	20	20
Sat Jul 08 02:34:03 2017	1499492043	0	20	20	20
Sat Jul 08 02:34:03 2017	1499492043	0	20	20	20
Sat Jul 08 02:34:03 2017	1499492043	0	20	20	20
Sat Jul 08 02:34:02 2017	1499492042	0	20	20	20
Sat Jul 08 02:34:02 2017	1499492042	0	20	21	20
Sat Jul 08 02:34:03 2017	1499492043	0	20	21	20
Sat Jul 08 02:34:02 2017	1499492042	0	21	21	20
Sat Jul 08 02:34:03 2017	1499492043	0	21	21	20
Sat Jul 08 02:34:02 2017	1499492042	0	21	21	21
Sat Jul 08 02:34:02 2017	1499492042	0	21	21	21
Sat Jul 08 02:34:03 2017	1499492043	0	21	21	21
Sat Jul 08 02:34:03 2017	1499492043	0	21	21	21
Sat Jul 08 02:34:03 2017	1499492043	0	21	21	21
Sat Jul 08 02:34:03 2017	1499492043	0	21	21	21
Sat Jul 08 02:34:03 2017	1499492043	0	21	21	21
Sat Jul 08 02:34:02 2017	1499492042	0	21	21	21
Sat Jul 08 02:34:02 2017	1499492042	0	21	21	21
Sat Jul 08 02:34:02 2017	1499492042	0	21	21	21
Sat Jul 08 02:34:02 2017	1499492042	0	21	21	21
Sat Jul 08 02:34:02 2017	1499492042	0	21	21	21
Sat Jul 08 02:34:02 2017	1499492042	0	21	21	21
Sat Jul 08 02:34:03 2017	1499492043	0	21	21	21
Sat Jul 08 02:34:02 2017	1499492042	0	21	21	21
Sat Jul 08 02:34:03 2017	1499492043	0	21	21	21
Sat Jul 08 02:34:02 2017	1499492042	0	21	22	21
Sat Jul 08 02:34:02 2017	1499492042	0	22	22	21
Sat Jul 08 02:34:03 2017	1499492043	0	22	22	21
Sat Jul 08 02:34:03 2017	1499492043	0	22	22	22
Sat Jul 08 02:34:03 2017	1499492043	0	22	22	22
Sat Jul 08 02:34:03 2017	1499492043	0	22	22	22
Sat Jul 08 02:34:03 2017	1499492043	0	22	22	22
Sat Jul 08 02:34:02 2017	1499492042	0	22	22	22
Sat Jul 08 02:34:03 2017	1499492043	0	22	22	22
Sat Jul 08 02:34:02 2017	1499492042	0	22	22	22
Sat Jul 08 02:34:02 2017	1499492042	0	22	22	22
Sat Jul 08 02:34:03 2017	1499492043	0	22	22	22
Sat Jul 08 02:34:03 2017	1499492043	0	22	22	22
Sat Jul 08 02:34:03 2017	1499492043	0	22	22	22
Sat Jul 08 02:34:03 2017	1499492043	0	22	22	22
Sat Jul 08 02:34:02 2017	1499492042	0	22	22	22
Sat Jul 08 02:34:02 2017	1499492042	0	22	22	19
Sat Jul 08 02:34:03 2017	1499492043	0	22	22	22
Sat Jul 08 02:34:03 2017	1499492043	0	22	22	22
Sat Jul 08 02:34:02 2017	1499492042	0	22	22	22
Sat Jul 08 02:34:03 2017	1499492043	0	23	23	23
Sat Jul 08 02:34:03 2017	1499492043	0	23	23	23
Sat Jul 08 02:34:03 2017	1499492043	0	23	23	23
Sat Jul 08 02:34:03 2017	1499492043	0	23	23	23
Sat Jul 08 02:34:03 2017	1499492043	0	23	23	23
Sat Jul 08 02:34:02 2017	1499492042	0	23	23	23
Sat Jul 08 02:34:03 2017	1499492043	0	23	23	23
Sat Jul 08 02:34:02 2017	1499492042	0	23	24	23
Sat Jul 08 02:34:03 2017	1499492043	0	24	24	23
Sat Jul 08 02:34:03 2017	1499492043	0	24	24	23
Sat Jul 08 02:34:02 2017	1499492042	0	24	24	23
Sat Jul 08 02:34:03 2017	1499492043	0	24	24	23
Sat Jul 08 02:34:02 2017	1499492042	0	24	24	23
Sat Jul 08 02:34:02 2017	1499492042	0	24	24	24
Sat Jul 08 02:34:03 2017	1499492043	0	24	24	24
Sat Jul 08 02:34:03 2017	1499492043	0	24	24	24
Sat Jul 08 02:34:03 2017	1499492043	0	24	24	24
Sat Jul 08 02:34:03 2017	1499492043	0	24	24	24
Sat Jul 08 02:34:02 2017	1499492042	0	24	24	24
Sat Jul 08 02:34:02 2017	1499492042	0	24	24	24
Sat Jul 08 02:34:03 2017	1499492043	0	24	24	24
Sat Jul 08 02:34:03 2017	1499492043	0	24	24	24
Sat Jul 08 02:34:02 2017	1499492042	0	24	24	24
Sat Jul 08 02:34:03 2017	1499492043	0	24	24	24
Sat Jul 08 02:34:02 2017	1499492042	0	24	24	24
Sat Jul 08 02:34:02 2017	1499492042	0	24	24	24
Sat Jul 08 02:34:02 2017	1499492042	0	24	24	24
Sat Jul 08 02:34:03 2017	1499492043	0	25	25	24
Sat Jul 08 02:34:03 2017	1499492043	0	25	25	24
Sat Jul 08 02:34:03 2017	1499492043	0	25	25	24
Sat Jul 08 02:34:02 2017	1499492042	0	25	25	24
Sat Jul 08 02:34:02 2017	1499492042	0	25	25	24
Sat Jul 08 02:34:02 2017	1499492042	0	25	25	24
Sat Jul 08 02:34:03 2017	1499492043	0	25	25	25
Sat Jul 08 02:34:03 2017	1499492043	0	25	25	25
Sat Jul 08 02:34:03 2017	1499492043	0	25	25	25
Sat Jul 08 02:34:03 2017	1499492043	0	25	25	25
Sat Jul 08 02:34:03 2017	1499492043	0	25	25	25
Sat Jul 08 02:34:02 2017	1499492042	0	25	25	25
Sat Jul 08 02:34:03 2017	1499492043	0	25	25	25
Sat Jul 08 02:34:03 2017	1499492043	0	25	25	25
Sat Jul 08 02:34:02 2017	1499492042	0	25	25	25
Sat Jul 08 02:34:03 2017	1499492043	0	25	26	25
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	25
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	25
Sat Jul 08 02:34:02 2017	1499492042	0	26	26	25
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:02 2017	1499492042	0	26	26	26
Sat Jul 08 02:34:02 2017	1499492042	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:02 2017	1499492042	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:02 2017	1499492042	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	26	26	26
Sat Jul 08 02:34:03 2017	1499492043	0	27	27	26
Sat Jul 08 02:34:03 2017	1499492043	0	27	27	26
Sat Jul 08 02:34:02 2017	1499492042	0	27	27	27
Sat Jul 08 02:34:02 2017	1499492042	0	27	27	27
Sat Jul 08 02:34:03 2017	1499492043	0	27	27	27
Sat Jul 08 02:34:03 2017	1499492043	0	27	27	27
Sat Jul 08 02:34:03 2017	1499492043	0	27	27	27
Sat Jul 08 02:34:02 2017	1499492042	1	26	27	26
Sat Jul 08 02:34:02 2017	1499492042	0	27	27	27
Sat Jul 08 02:34:03 2017	1499492043	0	27	27	27
Sat Jul 08 02:34:03 2017	1499492043	0	27	27	27
Sat Jul 08 02:34:02 2017	1499492042	0	27	27	27
Sat Jul 08 02:34:03 2017	1499492043	0	27	27	27
Sat Jul 08 02:34:03 2017	1499492043	0	27	27	27
Sat Jul 08 02:34:03 2017	1499492043	0	27	27	27
Sat Jul 08 02:34:02 2017	1499492042	0	27	27	27
Sat Jul 08 02:34:02 2017	1499492042	0	27	27	27
Sat Jul 08 02:34:03 2017	1499492043	0	27	27	27
Sat Jul 08 02:34:02 2017	1499492042	0	27	27	27
Sat Jul 08 02:34:03 2017	1499492043	0	27	27	27
Sat Jul 08 02:34:02 2017	1499492042	0	28	28	27
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	27
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:02 2017	1499492042	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:02 2017	1499492042	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:02 2017	1499492042	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:02 2017	1499492042	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:02 2017	1499492042	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:02 2017	1499492042	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	28	28
Sat Jul 08 02:34:03 2017	1499492043	0	28	29	28
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	28
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	28
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	28
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	28
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	29
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	29
Sat Jul 08 02:34:03 2017	1499492043	0	29	29	29
Sat Jul 08 02:34:02 2017	1499492042	0	29	29	29
