starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	1	16	17	16
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:59 2017	1499492159	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	0	17	17	17
Sat Jul 08 02:35:59 2017	1499492159	0	17	17	17
Sat Jul 08 02:35:58 2017	1499492158	0	17	18	17
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	17
Sat Jul 08 02:35:59 2017	1499492159	0	18	18	17
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	17
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	17
Sat Jul 08 02:35:59 2017	1499492159	0	18	18	18
Sat Jul 08 02:35:59 2017	1499492159	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:59 2017	1499492159	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	18	18	18
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	18
Sat Jul 08 02:35:59 2017	1499492159	0	19	19	18
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	18
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	18
Sat Jul 08 02:35:59 2017	1499492159	0	19	19	19
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	19
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	19
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	18
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	19
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	19
Sat Jul 08 02:35:58 2017	1499492158	1	18	19	18
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	19
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	19
Sat Jul 08 02:35:59 2017	1499492159	0	19	19	19
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	19
Sat Jul 08 02:35:59 2017	1499492159	0	19	19	19
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	19
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	19
Sat Jul 08 02:35:58 2017	1499492158	0	19	19	19
Sat Jul 08 02:35:58 2017	1499492158	0	19	20	19
Sat Jul 08 02:35:59 2017	1499492159	0	20	20	20
Sat Jul 08 02:35:58 2017	1499492158	0	20	20	20
Sat Jul 08 02:35:58 2017	1499492158	0	20	20	20
Sat Jul 08 02:35:58 2017	1499492158	0	20	20	20
Sat Jul 08 02:35:58 2017	1499492158	0	20	20	20
Sat Jul 08 02:35:58 2017	1499492158	0	20	20	20
Sat Jul 08 02:35:59 2017	1499492159	0	20	20	20
Sat Jul 08 02:35:58 2017	1499492158	0	20	20	20
Sat Jul 08 02:35:58 2017	1499492158	0	20	20	20
Sat Jul 08 02:35:59 2017	1499492159	0	20	20	20
Sat Jul 08 02:35:58 2017	1499492158	0	20	20	20
Sat Jul 08 02:35:58 2017	1499492158	0	20	20	20
Sat Jul 08 02:35:58 2017	1499492158	0	20	20	20
Sat Jul 08 02:35:58 2017	1499492158	0	20	20	20
Sat Jul 08 02:35:58 2017	1499492158	0	20	20	20
Sat Jul 08 02:35:58 2017	1499492158	0	20	21	20
Sat Jul 08 02:35:58 2017	1499492158	0	21	21	20
Sat Jul 08 02:35:58 2017	1499492158	0	21	21	20
Sat Jul 08 02:35:58 2017	1499492158	0	21	21	20
Sat Jul 08 02:35:59 2017	1499492159	0	21	21	21
Sat Jul 08 02:35:58 2017	1499492158	0	21	21	21
Sat Jul 08 02:35:58 2017	1499492158	1	20	21	20
Sat Jul 08 02:35:59 2017	1499492159	0	21	21	20
Sat Jul 08 02:35:58 2017	1499492158	0	21	21	21
Sat Jul 08 02:35:58 2017	1499492158	0	21	21	21
Sat Jul 08 02:35:58 2017	1499492158	0	21	21	21
Sat Jul 08 02:35:58 2017	1499492158	0	21	21	21
Sat Jul 08 02:35:58 2017	1499492158	0	21	21	21
Sat Jul 08 02:35:58 2017	1499492158	0	21	21	21
Sat Jul 08 02:35:58 2017	1499492158	0	21	21	21
Sat Jul 08 02:35:58 2017	1499492158	0	21	21	21
Sat Jul 08 02:35:58 2017	1499492158	0	21	22	21
Sat Jul 08 02:35:58 2017	1499492158	0	21	22	21
Sat Jul 08 02:35:59 2017	1499492159	0	22	22	21
Sat Jul 08 02:35:59 2017	1499492159	0	22	22	22
Sat Jul 08 02:35:58 2017	1499492158	0	22	22	22
Sat Jul 08 02:35:58 2017	1499492158	0	22	22	22
Sat Jul 08 02:35:59 2017	1499492159	0	22	22	22
Sat Jul 08 02:35:59 2017	1499492159	0	22	22	22
Sat Jul 08 02:35:58 2017	1499492158	0	22	22	22
Sat Jul 08 02:35:58 2017	1499492158	0	22	22	22
Sat Jul 08 02:35:58 2017	1499492158	0	22	22	22
Sat Jul 08 02:35:58 2017	1499492158	0	22	22	22
Sat Jul 08 02:35:58 2017	1499492158	0	22	22	22
Sat Jul 08 02:35:58 2017	1499492158	0	22	22	22
Sat Jul 08 02:35:58 2017	1499492158	0	22	22	22
Sat Jul 08 02:35:58 2017	1499492158	0	22	22	22
Sat Jul 08 02:35:58 2017	1499492158	0	22	22	22
Sat Jul 08 02:35:59 2017	1499492159	0	22	22	22
Sat Jul 08 02:35:58 2017	1499492158	0	22	23	22
Sat Jul 08 02:35:58 2017	1499492158	0	22	23	22
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	22
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	22
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	22
Sat Jul 08 02:35:58 2017	1499492158	1	22	23	22
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:59 2017	1499492159	0	23	23	23
Sat Jul 08 02:35:59 2017	1499492159	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:59 2017	1499492159	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:59 2017	1499492159	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	23	23	23
Sat Jul 08 02:35:58 2017	1499492158	0	24	24	23
Sat Jul 08 02:35:58 2017	1499492158	0	24	24	23
Sat Jul 08 02:35:58 2017	1499492158	0	24	24	23
Sat Jul 08 02:35:58 2017	1499492158	0	24	24	24
