starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 00:20:45 2017	1499484045	0	432	432	424
Sat Jul 08 00:20:46 2017	1499484046	0	433	433	427
Sat Jul 08 00:20:51 2017	1499484051	0	434	434	429
Sat Jul 08 00:20:38 2017	1499484038	0	435	435	430
Sat Jul 08 00:20:38 2017	1499484038	0	435	435	430
Sat Jul 08 00:20:53 2017	1499484053	0	436	436	431
Sat Jul 08 00:20:53 2017	1499484053	0	438	438	432
Sat Jul 08 00:20:43 2017	1499484043	0	438	438	433
Sat Jul 08 00:20:50 2017	1499484050	0	438	438	433
Sat Jul 08 00:20:44 2017	1499484044	0	439	439	434
Sat Jul 08 00:20:47 2017	1499484047	0	441	441	437
Sat Jul 08 00:20:41 2017	1499484041	0	443	443	438
Sat Jul 08 00:20:47 2017	1499484047	0	443	443	438
Sat Jul 08 00:20:54 2017	1499484054	0	443	443	438
Sat Jul 08 00:20:47 2017	1499484047	0	443	443	437
Sat Jul 08 00:20:48 2017	1499484048	0	445	445	439
Sat Jul 08 00:20:40 2017	1499484040	0	446	446	439
Sat Jul 08 00:20:50 2017	1499484050	0	447	447	442
Sat Jul 08 00:20:49 2017	1499484049	0	447	447	442
Sat Jul 08 00:20:42 2017	1499484042	0	449	449	444
Sat Jul 08 00:20:40 2017	1499484040	0	450	450	445
Sat Jul 08 00:20:40 2017	1499484040	0	451	451	446
Sat Jul 08 00:20:48 2017	1499484048	0	451	451	445
Sat Jul 08 00:20:42 2017	1499484042	0	452	452	445
Sat Jul 08 00:20:41 2017	1499484041	0	452	452	445
Sat Jul 08 00:20:43 2017	1499484043	0	453	453	448
Sat Jul 08 00:20:43 2017	1499484043	0	453	453	446
Sat Jul 08 00:20:54 2017	1499484054	0	454	454	447
Sat Jul 08 00:20:55 2017	1499484055	0	454	454	449
Sat Jul 08 00:20:48 2017	1499484048	0	454	454	449
Sat Jul 08 00:20:42 2017	1499484042	0	454	454	448
Sat Jul 08 00:20:51 2017	1499484051	0	456	456	451
Sat Jul 08 00:20:39 2017	1499484039	0	456	456	450
Sat Jul 08 00:20:54 2017	1499484054	0	458	458	453
Sat Jul 08 00:20:52 2017	1499484052	0	458	458	453
Sat Jul 08 00:20:52 2017	1499484052	0	458	458	453
Sat Jul 08 00:20:51 2017	1499484051	0	458	458	453
Sat Jul 08 00:20:43 2017	1499484043	0	459	459	454
Sat Jul 08 00:20:44 2017	1499484044	0	459	459	454
Sat Jul 08 00:20:41 2017	1499484041	0	459	459	453
Sat Jul 08 00:20:38 2017	1499484038	1	459	460	454
Sat Jul 08 00:20:52 2017	1499484052	0	461	461	456
Sat Jul 08 00:20:49 2017	1499484049	0	461	461	454
Sat Jul 08 00:20:40 2017	1499484040	0	461	461	455
Sat Jul 08 00:20:43 2017	1499484043	0	462	462	457
Sat Jul 08 00:20:39 2017	1499484039	0	462	462	457
Sat Jul 08 00:20:46 2017	1499484046	0	462	462	457
Sat Jul 08 00:20:53 2017	1499484053	0	464	464	459
Sat Jul 08 00:20:45 2017	1499484045	0	464	464	457
Sat Jul 08 00:20:44 2017	1499484044	0	464	464	458
Sat Jul 08 00:20:50 2017	1499484050	0	464	464	459
Sat Jul 08 00:20:45 2017	1499484045	0	466	466	461
Sat Jul 08 00:20:51 2017	1499484051	0	466	466	459
Sat Jul 08 00:20:46 2017	1499484046	0	466	466	455
Sat Jul 08 00:20:38 2017	1499484038	0	466	466	461
Sat Jul 08 00:20:51 2017	1499484051	0	467	467	462
Sat Jul 08 00:20:44 2017	1499484044	0	467	467	462
Sat Jul 08 00:20:38 2017	1499484038	0	468	468	461
Sat Jul 08 00:20:50 2017	1499484050	0	470	470	465
Sat Jul 08 00:20:53 2017	1499484053	0	470	470	465
Sat Jul 08 00:20:47 2017	1499484047	0	472	472	467
Sat Jul 08 00:20:53 2017	1499484053	0	472	472	466
Sat Jul 08 00:20:46 2017	1499484046	0	474	474	468
Sat Jul 08 00:20:47 2017	1499484047	0	477	477	472
Sat Jul 08 00:20:45 2017	1499484045	0	477	477	471
Sat Jul 08 00:20:39 2017	1499484039	0	479	479	439
Sat Jul 08 00:20:54 2017	1499484054	0	479	479	473
Sat Jul 08 00:20:49 2017	1499484049	0	480	480	473
Sat Jul 08 00:20:40 2017	1499484040	0	481	481	475
Sat Jul 08 00:20:40 2017	1499484040	0	483	483	478
Sat Jul 08 00:20:49 2017	1499484049	0	483	483	478
Sat Jul 08 00:20:39 2017	1499484039	0	483	483	478
Sat Jul 08 00:20:42 2017	1499484042	0	484	484	479
Sat Jul 08 00:20:43 2017	1499484043	0	485	486	480
Sat Jul 08 00:20:54 2017	1499484054	0	485	486	479
Sat Jul 08 00:20:54 2017	1499484054	0	487	487	480
Sat Jul 08 00:20:48 2017	1499484048	0	487	487	483
Sat Jul 08 00:20:42 2017	1499484042	0	488	488	480
Sat Jul 08 00:20:55 2017	1499484055	0	488	488	483
Sat Jul 08 00:20:54 2017	1499484054	0	489	489	482
Sat Jul 08 00:20:48 2017	1499484048	0	489	489	482
Sat Jul 08 00:20:41 2017	1499484041	0	490	490	485
Sat Jul 08 00:20:46 2017	1499484046	0	491	491	486
Sat Jul 08 00:20:39 2017	1499484039	0	492	492	485
Sat Jul 08 00:20:54 2017	1499484054	0	493	493	487
Sat Jul 08 00:20:38 2017	1499484038	1	492	493	487
Sat Jul 08 00:20:41 2017	1499484041	0	493	493	486
Sat Jul 08 00:20:44 2017	1499484044	0	494	494	487
Sat Jul 08 00:20:48 2017	1499484048	0	494	494	486
Sat Jul 08 00:20:43 2017	1499484043	0	494	494	486
Sat Jul 08 00:20:47 2017	1499484047	0	495	495	487
Sat Jul 08 00:20:43 2017	1499484043	0	495	495	490
