starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 02:35:46 2017	1499492146	0	14	14	14
Sat Jul 08 02:35:46 2017	1499492146	0	14	14	14
Sat Jul 08 02:35:45 2017	1499492145	0	14	14	14
Sat Jul 08 02:35:45 2017	1499492145	0	14	14	14
Sat Jul 08 02:35:46 2017	1499492146	0	14	14	14
Sat Jul 08 02:35:45 2017	1499492145	0	14	14	14
Sat Jul 08 02:35:45 2017	1499492145	0	14	14	14
Sat Jul 08 02:35:45 2017	1499492145	0	14	14	12
Sat Jul 08 02:35:45 2017	1499492145	0	14	14	14
Sat Jul 08 02:35:45 2017	1499492145	0	14	14	14
Sat Jul 08 02:35:45 2017	1499492145	0	14	14	14
Sat Jul 08 02:35:45 2017	1499492145	0	14	14	14
Sat Jul 08 02:35:46 2017	1499492146	0	14	14	14
Sat Jul 08 02:35:46 2017	1499492146	0	14	14	14
Sat Jul 08 02:35:45 2017	1499492145	0	14	14	14
Sat Jul 08 02:35:45 2017	1499492145	0	14	14	14
Sat Jul 08 02:35:45 2017	1499492145	0	15	15	14
Sat Jul 08 02:35:46 2017	1499492146	0	15	15	14
Sat Jul 08 02:35:45 2017	1499492145	0	15	15	15
Sat Jul 08 02:35:46 2017	1499492146	0	15	15	15
Sat Jul 08 02:35:46 2017	1499492146	0	15	15	15
Sat Jul 08 02:35:46 2017	1499492146	0	15	15	15
Sat Jul 08 02:35:45 2017	1499492145	0	15	15	15
Sat Jul 08 02:35:45 2017	1499492145	0	15	15	15
Sat Jul 08 02:35:45 2017	1499492145	0	15	15	15
Sat Jul 08 02:35:46 2017	1499492146	0	15	15	15
Sat Jul 08 02:35:45 2017	1499492145	0	15	15	15
Sat Jul 08 02:35:46 2017	1499492146	0	15	16	15
Sat Jul 08 02:35:46 2017	1499492146	0	15	16	15
Sat Jul 08 02:35:45 2017	1499492145	0	16	16	15
Sat Jul 08 02:35:46 2017	1499492146	0	16	16	16
Sat Jul 08 02:35:46 2017	1499492146	0	16	16	16
Sat Jul 08 02:35:45 2017	1499492145	0	16	16	16
Sat Jul 08 02:35:45 2017	1499492145	0	16	16	16
Sat Jul 08 02:35:46 2017	1499492146	0	16	16	16
Sat Jul 08 02:35:46 2017	1499492146	0	16	16	16
Sat Jul 08 02:35:46 2017	1499492146	0	16	16	16
Sat Jul 08 02:35:45 2017	1499492145	0	16	16	16
Sat Jul 08 02:35:45 2017	1499492145	0	16	16	16
Sat Jul 08 02:35:45 2017	1499492145	0	16	16	16
Sat Jul 08 02:35:45 2017	1499492145	0	16	16	16
Sat Jul 08 02:35:45 2017	1499492145	0	16	16	16
Sat Jul 08 02:35:45 2017	1499492145	0	16	16	16
Sat Jul 08 02:35:45 2017	1499492145	0	16	17	16
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	16
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	16
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	16
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	16
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	16
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	16
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	16
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	17
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	17
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	17
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	16
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	17
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:45 2017	1499492145	0	17	17	17
Sat Jul 08 02:35:46 2017	1499492146	0	17	17	17
Sat Jul 08 02:35:45 2017	1499492145	0	18	18	17
Sat Jul 08 02:35:45 2017	1499492145	0	18	18	17
Sat Jul 08 02:35:46 2017	1499492146	0	18	18	17
Sat Jul 08 02:35:46 2017	1499492146	0	18	18	18
Sat Jul 08 02:35:45 2017	1499492145	0	18	18	18
Sat Jul 08 02:35:46 2017	1499492146	0	18	18	17
Sat Jul 08 02:35:45 2017	1499492145	0	18	18	18
Sat Jul 08 02:35:46 2017	1499492146	0	18	18	18
Sat Jul 08 02:35:46 2017	1499492146	0	18	18	18
Sat Jul 08 02:35:46 2017	1499492146	0	18	18	18
Sat Jul 08 02:35:46 2017	1499492146	0	18	18	18
Sat Jul 08 02:35:45 2017	1499492145	0	18	18	18
Sat Jul 08 02:35:45 2017	1499492145	0	18	18	18
Sat Jul 08 02:35:45 2017	1499492145	0	19	19	18
Sat Jul 08 02:35:45 2017	1499492145	0	19	19	18
Sat Jul 08 02:35:45 2017	1499492145	0	19	19	19
Sat Jul 08 02:35:45 2017	1499492145	0	19	19	19
Sat Jul 08 02:35:45 2017	1499492145	0	19	19	19
Sat Jul 08 02:35:45 2017	1499492145	0	19	19	19
Sat Jul 08 02:35:45 2017	1499492145	0	19	19	19
Sat Jul 08 02:35:45 2017	1499492145	1	18	19	18
Sat Jul 08 02:35:46 2017	1499492146	0	19	19	19
Sat Jul 08 02:35:45 2017	1499492145	0	19	19	19
Sat Jul 08 02:35:46 2017	1499492146	0	19	19	19
Sat Jul 08 02:35:46 2017	1499492146	0	19	19	19
Sat Jul 08 02:35:46 2017	1499492146	0	19	19	19
Sat Jul 08 02:35:46 2017	1499492146	0	19	19	19
Sat Jul 08 02:35:46 2017	1499492146	0	19	19	19
Sat Jul 08 02:35:46 2017	1499492146	0	19	19	19
Sat Jul 08 02:35:46 2017	1499492146	0	19	19	19
Sat Jul 08 02:35:46 2017	1499492146	0	19	19	19
Sat Jul 08 02:35:45 2017	1499492145	0	19	19	19
Sat Jul 08 02:35:45 2017	1499492145	0	19	19	19
Sat Jul 08 02:35:46 2017	1499492146	0	19	19	19
Sat Jul 08 02:35:46 2017	1499492146	0	19	19	19
Sat Jul 08 02:35:45 2017	1499492145	0	19	19	19
Sat Jul 08 02:35:45 2017	1499492145	0	19	19	19
Sat Jul 08 02:35:46 2017	1499492146	0	20	20	19
Sat Jul 08 02:35:45 2017	1499492145	0	20	20	19
